timestamp,participant_ID,experimenter_ID_code,experimenter_ASGS_total_score,laboratory_ID_code,sitePI_ASGS_total_score,session_type,consent_screen_answer,refused_to_answer_sexual_orientation_question,age,sex,final_consent,ESP_Q_item_1,ESP_Q_item_2,ESP_Q_item_3,SS_Q_item_1,SS_Q_item_2,trial_number,guessed_side,target_side,reward_type,sides_match
"f285ab0f20d5669b555eee6382cc4c49026a6bfaf0e2849c06ef9ed6aa3f0ffe Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",52dd304b-363b-4efb-826a-b7bc72098279,7ecb7385ae617b09c1d2ffa245a05eb72af00846e308cd6ef072e3fe70f0c2d3,7,d4863aa2d081789b1ce8cd68045f080cf95d6aa48d975fc04b448601e9cc2c85,0,live,yes,no,18-29,Male,yes,Probably does,Probably yes,Only a few times,between true and untrue,between true and untrue,34,left,right,erotic,false
"455d010d7996f11afa305fcbc2565f655fcb93f63e963ce2dc5ef5d3f361e76f Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",26dae3db-db52-4b41-9e41-1d7c3a7b5b13,7ecb7385ae617b09c1d2ffa245a05eb72af00846e308cd6ef072e3fe70f0c2d3,7,d4863aa2d081789b1ce8cd68045f080cf95d6aa48d975fc04b448601e9cc2c85,0,live,yes,no,18-29,Female,yes,Probably does,Don't know,Only a few times,between true and untrue,between true and untrue,33,right,right,neutral,true
"6f5c5e3e7a59bc282583363295042d232d1a02de2451ee4ab64f66bf5cdf4cbd Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",52dd304b-363b-4efb-826a-b7bc72098279,7ecb7385ae617b09c1d2ffa245a05eb72af00846e308cd6ef072e3fe70f0c2d3,7,d4863aa2d081789b1ce8cd68045f080cf95d6aa48d975fc04b448601e9cc2c85,0,live,yes,no,18-29,Male,yes,Probably does,Probably yes,Only a few times,between true and untrue,between true and untrue,35,right,left,erotic,false
"104aee21c22656cf5ea18094ece9a4d2c53356cbd9bb8cfb880f4624196072d4 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",26dae3db-db52-4b41-9e41-1d7c3a7b5b13,7ecb7385ae617b09c1d2ffa245a05eb72af00846e308cd6ef072e3fe70f0c2d3,7,d4863aa2d081789b1ce8cd68045f080cf95d6aa48d975fc04b448601e9cc2c85,0,live,yes,no,18-29,Female,yes,Probably does,Don't know,Only a few times,between true and untrue,between true and untrue,34,right,left,erotic,false
"f96d2daa2ab07e9abe1272dc3ce47c389b62cb045ad4eff1ee9fe2ad1abfe886 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",52dd304b-363b-4efb-826a-b7bc72098279,7ecb7385ae617b09c1d2ffa245a05eb72af00846e308cd6ef072e3fe70f0c2d3,7,d4863aa2d081789b1ce8cd68045f080cf95d6aa48d975fc04b448601e9cc2c85,0,live,yes,no,18-29,Male,yes,Probably does,Probably yes,Only a few times,between true and untrue,between true and untrue,36,right,right,neutral,true
"b1569f45ae27b49e223cc409781e8ab0c12db0155710455f7b4907e2ffa3ee47 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",26dae3db-db52-4b41-9e41-1d7c3a7b5b13,7ecb7385ae617b09c1d2ffa245a05eb72af00846e308cd6ef072e3fe70f0c2d3,7,d4863aa2d081789b1ce8cd68045f080cf95d6aa48d975fc04b448601e9cc2c85,0,live,yes,no,18-29,Female,yes,Probably does,Don't know,Only a few times,between true and untrue,between true and untrue,35,left,right,neutral,false
"5bf2735d14bbc84b6bd4ccc01d637702b001440bd2252a571eee4317aa67b36f Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",26dae3db-db52-4b41-9e41-1d7c3a7b5b13,7ecb7385ae617b09c1d2ffa245a05eb72af00846e308cd6ef072e3fe70f0c2d3,7,d4863aa2d081789b1ce8cd68045f080cf95d6aa48d975fc04b448601e9cc2c85,0,live,yes,no,18-29,Female,yes,Probably does,Don't know,Only a few times,between true and untrue,between true and untrue,36,left,right,erotic,false
"f8a58e7eee1bd98df03c0c2b1b235710405914e1b93bb7ac86c5871e23dfd05a Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",c374cddd-663d-4923-8a58-9f98c8d818c5,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bbc4418e62e70d2be482cec9fefc1620c3a717b0d91aabf15013194ee283a1b6 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",79e6d2fa-5a01-4244-956d-94dd0afc0013,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bbc4418e62e70d2be482cec9fefc1620c3a717b0d91aabf15013194ee283a1b6 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",bb56f066-56d4-424d-8dc0-fc2ba1dbb1a5,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bbc4418e62e70d2be482cec9fefc1620c3a717b0d91aabf15013194ee283a1b6 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",6933ff6b-fd5f-4e52-aa80-352b85371050,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bbc4418e62e70d2be482cec9fefc1620c3a717b0d91aabf15013194ee283a1b6 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",156c5dbd-d716-4bfb-b68e-be7f5afd3a5d,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bbc4418e62e70d2be482cec9fefc1620c3a717b0d91aabf15013194ee283a1b6 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",68c6cdde-3fa7-4f1d-b082-306a8fb2a9a1,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b1091f0a9be3d13e12db0fe6555ea2f16e80c326e0fa453604bd40126fc9b95d Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",68c6cdde-3fa7-4f1d-b082-306a8fb2a9a1,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b1091f0a9be3d13e12db0fe6555ea2f16e80c326e0fa453604bd40126fc9b95d Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",7c45c2ec-271c-4982-8117-0625ed291af6,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"f1123f7b4b4c7c062cf769517e59d4877e27e1532d117f62d3127344eb5b8008 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",ea4975a8-a12d-4b85-9430-a732ae60a4f1,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185d6dc54403f2e28a022a3fdd1f0c3df47e05b24ef22eceb6bb99a36bda6155 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",79e6d2fa-5a01-4244-956d-94dd0afc0013,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186de5f5479e7cae78e21068545a110c5a3e61bc4b888c61cf9e4129f05fd064 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",68c6cdde-3fa7-4f1d-b082-306a8fb2a9a1,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30f35d0d6031bc68271d65d08b148ea8f29803116bf186f303bcad30d7ade275 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",bb56f066-56d4-424d-8dc0-fc2ba1dbb1a5,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483b7016fd565ae0b81a5274a49421b549cea35e06e464a2d0d44a891206cfed Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",ea4975a8-a12d-4b85-9430-a732ae60a4f1,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4306f3f2240706b1cbd20e849afe2fbfc8faea6da3cabf1aa12c08f95024a364 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",79e6d2fa-5a01-4244-956d-94dd0afc0013,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9a8597fc70eed63c7d3e956fe6216c96ee8831b5211e84f3139186ab7cee9550 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",bb56f066-56d4-424d-8dc0-fc2ba1dbb1a5,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fa77768332383f1be52605d5f7f4296432c6f7e6b50a16a1e1ffa70608e98bbf Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",7c45c2ec-271c-4982-8117-0625ed291af6,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ec5e9bd606010b2ff23c632c00b6299e5c8ba7ad98c3346e9219f2e5c4f40a84 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",156c5dbd-d716-4bfb-b68e-be7f5afd3a5d,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2d3f3c63c14f7f04ca7b2674829b1557e4339a7ac04236f183fc2cd35ec88fb5 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",6933ff6b-fd5f-4e52-aa80-352b85371050,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38b5fd5279d73749878d38a4d3eb3e56a96514862fccf39032f562e49e2060f7 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",ea4975a8-a12d-4b85-9430-a732ae60a4f1,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a34beac46d21fea9bc6d0d13d18e07b5b871b6894be693a5ffc841305d04c211 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",156c5dbd-d716-4bfb-b68e-be7f5afd3a5d,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a48c43b6620e11778066c6dad06ad7d3fa6c1d83c53fcc54246ec784a1401055 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",6933ff6b-fd5f-4e52-aa80-352b85371050,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"086868cbdd1b405edb4e753be896d6f9fab0fdc4a923316d3f57bf3cb7678024 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",68c6cdde-3fa7-4f1d-b082-306a8fb2a9a1,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Definitely yes,Regularly now,NA,NA,NA,NA,NA,NA,NA
"5126365022b06a7184387f26a2b76ae3dcdbe9199d88b1c8dcfcf85857e3bf43 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",c374cddd-663d-4923-8a58-9f98c8d818c5,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58615a3fd1b33ff45c58db442d16e541707611c3cd8c8fa194fef9428653c6a5 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",79e6d2fa-5a01-4244-956d-94dd0afc0013,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Male,yes,Probably does,Definitely yes,"No, never",NA,NA,NA,NA,NA,NA,NA
"3b760090c51b4e1b6810fd2e41c6c55399f1e8dc54f9de9832a8041e6dd2e74d Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",7c45c2ec-271c-4982-8117-0625ed291af6,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a73126c36620fe0b4e2d892406192472629f3fd1dd368128a318f63be10d1faf Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",68c6cdde-3fa7-4f1d-b082-306a8fb2a9a1,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Definitely yes,Regularly now,true,untrue,NA,NA,NA,NA,NA
"3b6ee8e4a0038922c0520f66b54d61ef8eaf700718fe7472d2723a40ad097ee3 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",bb56f066-56d4-424d-8dc0-fc2ba1dbb1a5,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Male,yes,Definitely Does not,Definitely no,"No, never",NA,NA,NA,NA,NA,NA,NA
"00aa397cabfaeaad64d8e63c8b0a5daf64030770ebdbfc6f2631e97f4858aa79 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",79e6d2fa-5a01-4244-956d-94dd0afc0013,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Male,yes,Probably does,Definitely yes,"No, never",untrue,very untrue,NA,NA,NA,NA,NA
"9a79310b24eeb1ca456b8005babc3a726aa2b7c0f0cc84dc7b38d0f597f96eb8 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",6933ff6b-fd5f-4e52-aa80-352b85371050,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,NA,NA,NA,NA,NA,NA,NA
"6f3fc45d01786c6376d5fff493d3dda6b372d845f7f170cc062083e668dfca97 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",bb56f066-56d4-424d-8dc0-fc2ba1dbb1a5,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Male,yes,Definitely Does not,Definitely no,"No, never",between true and untrue,true,NA,NA,NA,NA,NA
"1b6344b4fbb43fd9376dbbbd36fd28fd994a806966ba037597417c78a2aa549f Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",6933ff6b-fd5f-4e52-aa80-352b85371050,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,true,true,NA,NA,NA,NA,NA
"f837814b7341c146bda206f2525f720423ffe452169570ad54972e20a194b41d Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",156c5dbd-d716-4bfb-b68e-be7f5afd3a5d,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,NA,NA,NA,NA,NA,NA,NA
"0eab57e4e1767e4d34e7a7b82a1f5aee54af27c722eda20709cf1ab510f3944d Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",ea4975a8-a12d-4b85-9430-a732ae60a4f1,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,NA,NA,NA,NA,NA,NA,NA
"39e191731e17916249c688955a4f24f9bf162ab9b90de09fe8d9f205e1eec939 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",c374cddd-663d-4923-8a58-9f98c8d818c5,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1fb30364b0de77da2d3e80fe9615ffe8287ff5c9feeb43d3d6767d3aff72b32b Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",7c45c2ec-271c-4982-8117-0625ed291af6,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,NA,NA,NA,NA,NA,NA,NA
"73626ab1c2aec32f1b266cf2266ebc52c5ac53aebc1ebe6c7a927bf829be09ec Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",156c5dbd-d716-4bfb-b68e-be7f5afd3a5d,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,between true and untrue,between true and untrue,NA,NA,NA,NA,NA
"765476eb2c3a32efd675190dfb05da3f48659f9ceb3b92f28778dd330ed762ba Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",7c45c2ec-271c-4982-8117-0625ed291af6,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,between true and untrue,true,NA,NA,NA,NA,NA
"6ea376cd2409e0b5d82d3d8ca997c16eb163ad2d1c69d27afdd9bb9eeb65b787 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",ea4975a8-a12d-4b85-9430-a732ae60a4f1,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,between true and untrue,between true and untrue,NA,NA,NA,NA,NA
"9e4ca840bb4df6137cc59ff6cc324a6ad67f9145b952527f51c28d0aded671fd Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",c374cddd-663d-4923-8a58-9f98c8d818c5,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Male,yes,Definitely does,Definitely yes,Only a few times,NA,NA,NA,NA,NA,NA,NA
"0efc51961e1acacc62eefae4fd57971163cd3bd5d24feb39defc6636878c1f89 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",c374cddd-663d-4923-8a58-9f98c8d818c5,bd65fee5a9e8db1af25679f057f9e17d5efe635ad1e3ef9f4f16fc33084ff7fe,5,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Male,yes,Definitely does,Definitely yes,Only a few times,between true and untrue,between true and untrue,NA,NA,NA,NA,NA
