timestamp,participant_ID,experimenter_ID_code,experimenter_ASGS_total_score,laboratory_ID_code,sitePI_ASGS_total_score,session_type,consent_screen_answer,refused_to_answer_sexual_orientation_question,age,sex,final_consent,ESP_Q_item_1,ESP_Q_item_2,ESP_Q_item_3,SS_Q_item_1,SS_Q_item_2,trial_number,guessed_side,target_side,reward_type,sides_match
"c91f50b8795d39db8c8c3b7e9a785fe43ec4bdd891763d9899336c1def089dc6 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",bce9d096-de48-4e44-8c4f-2746b1d9d185,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably no,Only a few times,true,true,20,left,right,erotic,false
"e54e8234d2a3ddbb3adeb86994c85f0fe38a0b42c50501329c2a3226e8385285 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",bce9d096-de48-4e44-8c4f-2746b1d9d185,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably no,Only a few times,true,true,21,right,right,neutral,true
"bea7af80efd2f64a412b9d59319d02af29729739900d1f73a1c0611d565cbba8 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",bce9d096-de48-4e44-8c4f-2746b1d9d185,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably no,Only a few times,true,true,22,right,right,neutral,true
"a498ec267b05196edc08ffab5f1c75e51fc493e9a5965e0b1a401cf868ca5308 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",bce9d096-de48-4e44-8c4f-2746b1d9d185,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably no,Only a few times,true,true,23,left,right,erotic,false
"a7fc8843957cd81828ed54a57ed2bb05bcd1cea773a9d63a30c8e450438fe49a Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",bce9d096-de48-4e44-8c4f-2746b1d9d185,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably no,Only a few times,true,true,24,right,right,erotic,true
"e572be612d5265e1c4f6add5305f04839705da1eba9d63fe8d116e2280589332 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",bce9d096-de48-4e44-8c4f-2746b1d9d185,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably no,Only a few times,true,true,25,right,right,neutral,true
"e1a426bd6392e11c4643193b5ea47ff404b896a03a54de77f21bacae482a18de Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",bce9d096-de48-4e44-8c4f-2746b1d9d185,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably no,Only a few times,true,true,26,right,right,erotic,true
"b74823d266ce0429dda4a005ce3fdbb315fe335b65699ce684f17366eb7f4116 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",bce9d096-de48-4e44-8c4f-2746b1d9d185,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably no,Only a few times,true,true,27,left,right,neutral,false
"4f644f1f12f32a33303144c3eec1ddedffd9ae1d1fff323deab7f4ac607c248f Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",bce9d096-de48-4e44-8c4f-2746b1d9d185,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably no,Only a few times,true,true,28,right,left,neutral,false
"d8c745c08434d9b6018f0a3d65609bca91102c982235e01d1a120fc62b5c4a0c Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",bce9d096-de48-4e44-8c4f-2746b1d9d185,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably no,Only a few times,true,true,29,right,right,erotic,true
"738816e95218e6593f9500f3315ee10f9a5958d41e862d471db2e53f52853d85 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",bce9d096-de48-4e44-8c4f-2746b1d9d185,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably no,Only a few times,true,true,30,right,right,erotic,true
"609eed2040e2f7cfdb2352f8d2ae1a1871080b86866f07ab9b30819da540218b Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",bce9d096-de48-4e44-8c4f-2746b1d9d185,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably no,Only a few times,true,true,31,left,right,neutral,false
"15ba104e626a5dd37fbcf4ad4ab84815772ebacf2c5653c750dc78d5eba2e59a Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",bce9d096-de48-4e44-8c4f-2746b1d9d185,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably no,Only a few times,true,true,32,left,right,neutral,false
"d8b8dfabe5120943d671842564e7eb6a2b671adfb89be9757320c145e42fc1f1 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",bce9d096-de48-4e44-8c4f-2746b1d9d185,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably no,Only a few times,true,true,33,right,left,erotic,false
"43b3518adaabe75dd4bac4bf9383a4321bd21a24226f34af463b78e6d3de33f3 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",bce9d096-de48-4e44-8c4f-2746b1d9d185,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably no,Only a few times,true,true,34,left,right,erotic,false
"9366ee692f7eaf42abc88ae4d350f87941843c19c40931323574f41d11f45a96 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",bce9d096-de48-4e44-8c4f-2746b1d9d185,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably no,Only a few times,true,true,35,right,right,neutral,true
"faafb05df873567558e8b78470eb3110a0855821cd3fc149909fbcf6a669a845 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",bce9d096-de48-4e44-8c4f-2746b1d9d185,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably no,Only a few times,true,true,36,right,right,erotic,true
"852e2b8ca9237752ba25d4469a9c137eb134de52baa0f3aa5cfe9aaf21c565ff Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",a85147a8-76e4-42b6-8ab0-6a24884f1759,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782116b390a9de6775d39339db731f0383d0961190f2b1e9e297883b31b419d5 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",a85147a8-76e4-42b6-8ab0-6a24884f1759,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4969d771124af8a113ab3af1d21ffa398c5a4ca1e41d6c85eaf3a0b3b415bfab Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",1114ace0-5b2d-488d-888e-20fc04978811,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"d72f605e3ed8801a9cc9e584a807656c86b11ee14727c9b63245f63f590bb637 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",a85147a8-76e4-42b6-8ab0-6a24884f1759,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870a59c76be63175a659a8787ec0e9c75d3feda773ddb19b50c30a598b7e61ea Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",a85147a8-76e4-42b6-8ab0-6a24884f1759,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,NA,NA,NA,NA,NA,NA,NA
"f0b3c4b11473b47913ccbbf0465205ed14778c767ad2457c6be4f390810f330e Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",a85147a8-76e4-42b6-8ab0-6a24884f1759,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,true,untrue,NA,NA,NA,NA,NA
"3c9623433afd3a9c9de68e0d866e63a346ee8288f6102de8eb3e94cdafa9091d Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",1114ace0-5b2d-488d-888e-20fc04978811,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6a93be1356f53a477fe5bc47116fe91d902bb68d53b14fd62271ce9a1e6b7e0a Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",1114ace0-5b2d-488d-888e-20fc04978811,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably yes,Only a few times,NA,NA,NA,NA,NA,NA,NA
"c0fef25ad902c6138910818532cd15c6d6f11020bd220f1531a6fe3df9aa6b84 Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",1114ace0-5b2d-488d-888e-20fc04978811,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably yes,Only a few times,very true,untrue,NA,NA,NA,NA,NA
"d120ea125cbca003d3db2641bea21b40b43ea31977bbc8f730371e4da6605555 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",a85147a8-76e4-42b6-8ab0-6a24884f1759,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,true,untrue,1,left,left,erotic,true
"a8fbd9e2ad74f19ab0a763d7a5b5147252c2eee84182d389dae1b3240cad2752 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",a85147a8-76e4-42b6-8ab0-6a24884f1759,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,true,untrue,2,left,right,erotic,false
"1cf64e93f4e06841c5c23b34770db7b483c94b5f7fbd9d667bd69ee5302a6e14 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",a85147a8-76e4-42b6-8ab0-6a24884f1759,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,true,untrue,3,right,right,erotic,true
"3f4fa78d8ce427d51dcfa253ee2ea88afe846d3dbda4c9de78bad7195b9c453a Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",a85147a8-76e4-42b6-8ab0-6a24884f1759,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,true,untrue,4,left,left,erotic,true
"42180b597036ab7eb631262b664d24ae335dc272b3cb42050c3cc88ebc3646e3 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",a85147a8-76e4-42b6-8ab0-6a24884f1759,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,true,untrue,5,left,left,neutral,true
"392d1d198db4adab39a3cea734f89ee736662635fc8053d33330046e2dcc3fbb Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",a85147a8-76e4-42b6-8ab0-6a24884f1759,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,true,untrue,6,right,right,erotic,true
"754d05b145d4544bfb9fa587a3a29a03547976b1f91dedad5a4a8ae034ecec6a Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",a85147a8-76e4-42b6-8ab0-6a24884f1759,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,true,untrue,7,left,right,neutral,false
"45efd862e127c7ff71d53e67169ac0d13a8d5754ff8573c65545fcb3a3a453fa Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",a85147a8-76e4-42b6-8ab0-6a24884f1759,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,true,untrue,8,left,right,neutral,false
"2501af2fe0f99b26dd513771392e491b188e3c2677003ddc7da4f7ec02c69efd Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",a85147a8-76e4-42b6-8ab0-6a24884f1759,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,true,untrue,9,left,left,erotic,true
"65676653875b9258313f4e3e6b68c1148b55c02fb089e6fe886bf88829b05aa4 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",a85147a8-76e4-42b6-8ab0-6a24884f1759,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,true,untrue,10,right,left,neutral,false
"b83ae3955ad3040325ad2978457fc3994d9b397ac2ae45708cbd7c6efe9cb6ea Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",a85147a8-76e4-42b6-8ab0-6a24884f1759,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,true,untrue,11,left,right,erotic,false
"e2bdea7da25c71938017e842557bf89518faa7a7933bd5e45502cd3cb56fcf87 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",a85147a8-76e4-42b6-8ab0-6a24884f1759,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,true,untrue,12,left,left,neutral,true
"cd70dbc061f957d1ed04f0915c2549ee49863449d072e16a4494c463f4c410b6 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",a85147a8-76e4-42b6-8ab0-6a24884f1759,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,true,untrue,13,right,right,neutral,true
"4cec7df0792e2b4e6376282c2e8f7704492932fa1d3107224985b44a4b0b5171 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",a85147a8-76e4-42b6-8ab0-6a24884f1759,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,true,untrue,14,right,left,erotic,false
"8acf6a69d1d85fa8bfd1c571b1feb6ac1b2f3980165d361169a1486d147b1cb8 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",a85147a8-76e4-42b6-8ab0-6a24884f1759,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,true,untrue,15,right,left,neutral,false
"9a24c6dcb9eaffe5f6457267b15b82934d572e1e63d2b7e92273174ac61a7d25 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",a85147a8-76e4-42b6-8ab0-6a24884f1759,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,true,untrue,16,left,left,erotic,true
"272d15404811bd79db7f9b21bb492106e3eb52b1eeffb50bc02d7808654a4797 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",a85147a8-76e4-42b6-8ab0-6a24884f1759,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,true,untrue,17,right,right,erotic,true
"1294de01a3a60455a00c88d0a2635103a67e566a6a5baa505df9a8df69cb4b16 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",a85147a8-76e4-42b6-8ab0-6a24884f1759,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,true,untrue,18,left,right,erotic,false
"67991edf84edf9e15466749c7992955d2e96a190e47c9895f6c95ee90cd1d934 Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",1114ace0-5b2d-488d-888e-20fc04978811,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably yes,Only a few times,very true,untrue,1,right,right,neutral,true
"60a22818beef48acbad57ea02a237d1e90106944a4e36b349131014eb9f563ea Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",a85147a8-76e4-42b6-8ab0-6a24884f1759,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,true,untrue,19,right,left,neutral,false
"d20af5cc59e0af90c4b0d6ee94bb86e4fc67be307f1ff31f87466a78688cb73b Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",1114ace0-5b2d-488d-888e-20fc04978811,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Probably yes,Only a few times,very true,untrue,2,right,left,erotic,false
"e6abe52f91ed9f60f4cb750358f4b1cc5ef5940b009ceceb48c34b9800d2588b Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",a85147a8-76e4-42b6-8ab0-6a24884f1759,31b5cb2cee6c1876b8dfc5aafcbcb5d9ffc265a4cb562b48fbbebc594d411963,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Only a few times,true,untrue,20,right,left,neutral,false
