timestamp,participant_ID,experimenter_ID_code,experimenter_ASGS_total_score,laboratory_ID_code,sitePI_ASGS_total_score,session_type,consent_screen_answer,refused_to_answer_sexual_orientation_question,age,sex,final_consent,ESP_Q_item_1,ESP_Q_item_2,ESP_Q_item_3,SS_Q_item_1,SS_Q_item_2,trial_number,guessed_side,target_side,reward_type,sides_match
"28098e53737b68e9b71638b90e7134db18827a84addf6b004e5419f93b96b3cf Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",44d1b16d-8575-47c8-aed9-69c06c392915,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Male,yes,Probably does,Probably yes,Occasionally,untrue,untrue,25,left,right,erotic,false
"e794211f7471926288636148d404a79c99fffbea0084f7cc11126a4a5a432f80 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",44d1b16d-8575-47c8-aed9-69c06c392915,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Male,yes,Probably does,Probably yes,Occasionally,untrue,untrue,26,right,left,neutral,false
"ed3e6247273e07455693840dc2598924e0a1b42135e51d0d6e22da0c987a6e4f Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",44d1b16d-8575-47c8-aed9-69c06c392915,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Male,yes,Probably does,Probably yes,Occasionally,untrue,untrue,27,left,left,neutral,true
"336ca7a6a26bb3aff3b9592cc55d60a220c65a0712dec68f0f92582aea56cf05 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",44d1b16d-8575-47c8-aed9-69c06c392915,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Male,yes,Probably does,Probably yes,Occasionally,untrue,untrue,28,right,left,neutral,false
"31c2361afc60d3e720217e732b5ca99cef1853be33c847685486464501a9a550 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",44d1b16d-8575-47c8-aed9-69c06c392915,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Male,yes,Probably does,Probably yes,Occasionally,untrue,untrue,29,left,right,erotic,false
"3ff006a1cd33e8d018f5df4f8651245d3d2373f716731e6c0fe12de4c45a6c22 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,1,left,right,erotic,false
"f05a14cda6dd77b57e2f717cdc31b88906ee5cb04aabd2851b73e2a82c936035 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",44d1b16d-8575-47c8-aed9-69c06c392915,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Male,yes,Probably does,Probably yes,Occasionally,untrue,untrue,30,right,left,neutral,false
"47d4321eeb975775df30467cb0cf79d751848e394b80eb9918b3e9450c91fd42 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,2,right,right,erotic,true
"5e422841e0f7b6cb7b73d5451bc12df6a8afe3ce6fea20b17934b5089c75449e Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",44d1b16d-8575-47c8-aed9-69c06c392915,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Male,yes,Probably does,Probably yes,Occasionally,untrue,untrue,31,left,left,neutral,true
"ca639ef00d3f6aa531096fca8b114d16dec9d2879d993c049cfa8d5c09a0978a Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,3,right,right,neutral,true
"1cb09072c382874bb57a4003589cce175b94eab4f426648e446dd404d55a3463 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",44d1b16d-8575-47c8-aed9-69c06c392915,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Male,yes,Probably does,Probably yes,Occasionally,untrue,untrue,32,right,right,neutral,true
"d7b37e756d291cc53a28c756a292bf6a5ea2a14900f178ac840b57ff3048c688 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,4,right,left,erotic,false
"ebcc9cc8474c56c6f421c72bf5f95dc8896a11054126262b92b45a36341b197f Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",44d1b16d-8575-47c8-aed9-69c06c392915,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Male,yes,Probably does,Probably yes,Occasionally,untrue,untrue,33,right,left,neutral,false
"dad1d1e28eca53cc6dde09bc4f149b44af2cd0be2df4e641933a9f199cbbe8db Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,5,right,right,erotic,true
"0e2a43611bdf0d489c756a93c4e0a59b0d964688ddeba3e6bc2dc3440ff6bb43 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",44d1b16d-8575-47c8-aed9-69c06c392915,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Male,yes,Probably does,Probably yes,Occasionally,untrue,untrue,34,right,left,erotic,false
"f92600c9a4fed32755bff1b4d0bf0ba7d0273f72fa5dc61916f13ea4207d9b03 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,6,left,right,erotic,false
"0ee6c6ce5c089241578397dfb3c738f42ab1f244d3df7a497119ea3afe88e96c Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",44d1b16d-8575-47c8-aed9-69c06c392915,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Male,yes,Probably does,Probably yes,Occasionally,untrue,untrue,35,left,left,erotic,true
"2f9d3e9d64a85fd6bdb9e5792add282df883052689269f7dd521a579649a5f11 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,7,right,left,erotic,false
"284e2ca0664248ec1f6c807a87e305710f9f17db9008f1f1aa0617b60d440370 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",44d1b16d-8575-47c8-aed9-69c06c392915,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Male,yes,Probably does,Probably yes,Occasionally,untrue,untrue,36,right,left,erotic,false
"c40d29e7678eee8a960963e9771c72b909cf1002e4d9aacf28f8df282c7feefa Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,8,left,right,neutral,false
"faf702f280d0b931bf6cc5454d3d861845ab9a486f3441dedcb57a5c8d1b2e5b Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,9,left,right,neutral,false
"76862122502daea59b6cc087713ea5d8deee2817435e40135fd2fdace1142354 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,10,right,left,erotic,false
"a3cf55b52ad0684d513cbf2088bb6880045f33397b0f039fe7770c120ec709b7 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,11,right,right,neutral,true
"78dc9c1e96a5ff8137cff6eedd62cc108fb1a2d9785968913e2524d7f21a5c7a Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,12,right,right,neutral,true
"adf5ee26c7b86b2dbd99f15f81873463ca1a1473273fc9235d68d2bc2bff6d30 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,13,left,right,neutral,false
"5e665fcb44d4bb19f325cb586812ef07dc7cfabf9e437f8d34cd1e0441bb8c79 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,14,left,left,erotic,true
"cdb3f3916ae43e469a0f2f3a50658b59646367ceb1eb15da9f7a0497f7400bb8 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,15,right,left,neutral,false
"3d3c56599b41f33813767e5dbfce34ad5f73c8fd1e7bb2066ec1942e00ade854 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,16,right,left,erotic,false
"35336f1d5a7f651acfefe07119d6efb125a69016a6310f1f362bd38320125be5 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,17,right,left,neutral,false
"dc5311408ddce174e906dad66eb42a54e0f520b21c12233de60f89b4dbecd032 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,18,right,left,neutral,false
"6ee7ea1649f95e1e4279f3b5ae2c75ed49412341a7fca8c45f39166efcfc46ab Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,19,right,left,erotic,false
"8e9e4949266d83930b727f73af7628c91ee4dc8be2b87610bbdb0e54f9311b14 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,20,right,left,neutral,false
"efdb53a1de26fe5c128de9e43dc544c9ce90abd684dcf1ac97f20b11d4dee602 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,21,right,right,erotic,true
"3ddc381f4d334cfac71be5596f57a176419951ca52f59606a6302e151591f861 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,22,right,left,neutral,false
"a729868b69b94880862ad34f69489133c3a1744fd09e8171680e0fd81b615eb5 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,23,left,right,erotic,false
"bc077f03b1bcfbb0f3fca938efc7d7305494bbcd000c3810ef6e7bce6cdf48e5 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,24,right,left,erotic,false
"77464cc6d05ffa46ce293e10b52136fd235a23c00cdc314d0690d3a36f59e09b Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,25,left,right,erotic,false
"b37fb2b81a531ca3a52f8738cb107ec842db64abc193cc4083155c9d4aee7374 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,26,left,left,erotic,true
"71dfc1328c667313147b9bf24a0f6400d625832e037841bf3ed94e508ed96170 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,27,right,right,neutral,true
"bef8d79d0cfc12a206a65eb2376051964d6cebebf467e32dccee84ea039f8515 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,28,left,right,neutral,false
"ccb452c73e02736067c0777990554ef6820b1eb358a683625a82defe23ab9a17 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,29,left,right,neutral,false
"42451005fb8ef78dba2230cd18875317058f5cfba76b22e68d8496c55431c053 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,30,right,left,neutral,false
"59b413c441f1bd5557a8b0cacb58e818503654637635cca4bfad96bd4b37181a Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,31,right,left,neutral,false
"033851fa237f8c2f30f378ce809a20542a9685db5c3e9115912268ad76d0ec71 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,32,left,left,erotic,true
"638554ba0f7adb2a14869227a194a103990df9bb416769cdd41ad7b1c8c6e993 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,33,left,right,neutral,false
"6bc44ce4dd298851185751e217922c6df7b07783cc53cebc744a5d4476e409cc Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,34,right,left,erotic,false
"d7fc8cba51e29bfdc418efa6110e0633906e36ba1f94a01dfe62b46835ed4050 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,35,left,right,neutral,false
"046485c64d6a266b6d1d7f8611f48477321de9157ea376acee5cb5df7dd7d36d Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",6f183efb-b54d-4f46-a19d-a2b2b0176c29,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Occasionally,true,very true,36,right,left,erotic,false
